"Name","val/acc_best","seed","test/acc","model/backbone/delta","model/backbone/snr_db","Updated","Runtime","Created","End Time","ID","Notes","State","Tags","paths/output_dir","trainer/default_root_dir","model","epoch","test/loss","train/acc","train/loss","trainer/global_step","val/acc","val/loss"
"honest-sweep-500","0.8960000276565552","9","0.8651999831199646","2","80","2023-06-01T04:57:37.000Z","297","2023-06-01T04:52:40.000Z","2023-06-01T04:57:37.000Z","2kg263q0","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-52-42","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-52-42","airtnn","100","0.3791223168373108","0.8708800077438354","0.3662166893482208","9800","0.8787999749183655","0.3505879044532776"
"summer-sweep-499","0.8980000019073486","8","0.8912000060081482","2","80","2023-06-01T04:52:33.000Z","301","2023-06-01T04:47:32.000Z","2023-06-01T04:52:33.000Z","pr93pdpo","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-47-34","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-47-34","airtnn","100","0.33192798495292664","0.8715999722480774","0.3647792637348175","9800","0.8980000019073486","0.3266971707344055"
"electric-sweep-498","0.8820000290870667","7","0.852400004863739","2","80","2023-06-01T04:47:26.000Z","291","2023-06-01T04:42:35.000Z","2023-06-01T04:47:26.000Z","aq18635f","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-42-37","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-42-37","airtnn","100","0.4225548207759857","0.8664799928665161","0.38183432817459106","9800","0.8587999939918518","0.4080272316932678"
"youthful-sweep-497","0.8967999815940857","6","0.8763999938964844","2","80","2023-06-01T04:42:31.000Z","294","2023-06-01T04:37:37.000Z","2023-06-01T04:42:31.000Z","guyc8iyn","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-37-39","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-37-39","airtnn","100","0.3550659418106079","0.8771200180053711","0.35769885778427124","9800","0.881600022315979","0.34275227785110474"
"vibrant-sweep-496","0.8944000005722046","5","0.8808000087738037","2","80","2023-06-01T04:37:31.000Z","296","2023-06-01T04:32:35.000Z","2023-06-01T04:37:31.000Z","fkd7dlr2","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-32-37","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-32-37","airtnn","100","0.34271663427352905","0.8808000087738037","0.35119858384132385","9800","0.8920000195503235","0.3243533968925476"
"sparkling-sweep-495","0.8996000289916992","4","0.8784000277519226","2","80","2023-06-01T04:32:27.000Z","301","2023-06-01T04:27:26.000Z","2023-06-01T04:32:27.000Z","krv8xfaw","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-27-28","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-27-28","airtnn","100","0.34790974855422974","0.8792799711227417","0.34615227580070496","9800","0.8903999924659729","0.3262600898742676"
"trim-sweep-494","0.8931999802589417","3","0.8715999722480774","2","80","2023-06-01T04:27:21.000Z","296","2023-06-01T04:22:25.000Z","2023-06-01T04:27:21.000Z","gwyz8yoa","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-22-27","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-22-27","airtnn","100","0.3863306939601898","0.8776800036430359","0.354232519865036","9800","0.8795999884605408","0.35974058508872986"
"royal-sweep-493","0.8863999843597412","2","0.8784000277519226","2","80","2023-06-01T04:22:18.000Z","297","2023-06-01T04:17:21.000Z","2023-06-01T04:22:18.000Z","7n695kgp","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-17-24","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-17-24","airtnn","100","0.35711273550987244","0.8703200221061707","0.3715239465236664","9800","0.8840000033378601","0.34420183300971985"
"jumping-sweep-492","0.8848000168800354","1","0.8547999858856201","2","80","2023-06-01T04:17:17.000Z","304","2023-06-01T04:12:13.000Z","2023-06-01T04:17:17.000Z","gdxi9n17","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-12-16","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-12-16","airtnn","100","0.4353694021701813","0.8659999966621399","0.38556668162345886","9800","0.8763999938964844","0.3612934350967407"
"true-sweep-491","0.8899999856948853","0","0.8831999897956848","2","80","2023-06-01T04:12:08.000Z","301","2023-06-01T04:07:07.000Z","2023-06-01T04:12:08.000Z","yz048jt8","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-07-09","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-07-09","airtnn","100","0.3415983319282532","0.8763999938964844","0.346514493227005","9800","0.8784000277519226","0.3468500077724457"
"peachy-sweep-490","0.8956000208854675","9","0.8664000034332275","2","60","2023-06-01T04:06:59.000Z","295","2023-06-01T04:02:04.000Z","2023-06-01T04:06:59.000Z","0m64551l","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-02-07","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_06-02-07","airtnn","100","0.3835089504718781","0.8736000061035156","0.35962992906570435","9800","0.8748000264167786","0.3578034043312073"
"confused-sweep-489","0.8988000154495239","8","0.88919997215271","2","60","2023-06-01T04:02:01.000Z","299","2023-06-01T03:57:02.000Z","2023-06-01T04:02:01.000Z","dq55sam7","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-57-04","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-57-04","airtnn","100","0.3290789723396301","0.8784800171852112","0.35403910279273987","9800","0.8988000154495239","0.3240226209163666"
"distinctive-sweep-488","0.8808000087738037","7","0.8623999953269958","2","60","2023-06-01T03:56:56.000Z","301","2023-06-01T03:51:55.000Z","2023-06-01T03:56:56.000Z","y9in8blm","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-51-57","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-51-57","airtnn","100","0.41534462571144104","0.8687999844551086","0.3784802556037903","9800","0.8619999885559082","0.39790064096450806"
"fresh-sweep-487","0.88919997215271","6","0.8628000020980835","2","60","2023-06-01T03:51:49.000Z","297","2023-06-01T03:46:52.000Z","2023-06-01T03:51:49.000Z","qkx51jj6","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-46-55","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-46-55","airtnn","100","0.385290801525116","0.8711199760437012","0.3756848275661469","9800","0.8691999912261963","0.3622245192527771"
"drawn-sweep-486","0.8952000141143799","5","0.8751999735832214","2","60","2023-06-01T03:46:48.000Z","303","2023-06-01T03:41:45.000Z","2023-06-01T03:46:48.000Z","371rfo7a","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-41-47","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-41-47","airtnn","100","0.3523438572883606","0.8760799765586853","0.35617509484291077","9800","0.8820000290870667","0.3425566554069519"
"azure-sweep-485","0.8935999870300293","4","0.8831999897956848","2","60","2023-06-01T03:41:42.000Z","299","2023-06-01T03:36:43.000Z","2023-06-01T03:41:42.000Z","phstikji","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-36-45","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-36-45","airtnn","100","0.3459550440311432","0.8789600133895874","0.3517850637435913","9800","0.8855999708175659","0.3238790035247803"
"rare-sweep-484","0.892799973487854","3","0.8691999912261963","2","60","2023-06-01T03:36:36.000Z","301","2023-06-01T03:31:35.000Z","2023-06-01T03:36:36.000Z","1j65bsdl","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-31-37","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-31-37","airtnn","100","0.3870835304260254","0.8745599985122681","0.3582594096660614","9800","0.8776000142097473","0.3661341071128845"
"laced-sweep-483","0.8840000033378601","2","0.876800000667572","2","60","2023-06-01T03:31:27.000Z","294","2023-06-01T03:26:33.000Z","2023-06-01T03:31:27.000Z","z35pczws","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-26-35","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-26-35","airtnn","100","0.3526674509048462","0.8658400177955627","0.3738136291503906","9800","0.8840000033378601","0.33464449644088745"
"expert-sweep-482","0.8903999924659729","1","0.8483999967575073","2","60","2023-06-01T03:26:28.000Z","298","2023-06-01T03:21:30.000Z","2023-06-01T03:26:28.000Z","etplgsvl","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-21-33","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-21-33","airtnn","100","0.4353317320346832","0.8692799806594849","0.3716387152671814","9800","0.8727999925613403","0.37258321046829224"
"magic-sweep-481","0.8867999911308289","0","0.878000020980835","2","60","2023-06-01T03:21:25.000Z","309","2023-06-01T03:16:16.000Z","2023-06-01T03:21:25.000Z","6lyildbm","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-16-18","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-16-18","airtnn","100","0.362004280090332","0.8715999722480774","0.35924044251441956","9800","0.8740000128746033","0.36188051104545593"
"gallant-sweep-480","0.8863999843597412","9","0.8592000007629395","2","40","2023-06-01T03:16:09.000Z","305","2023-06-01T03:11:04.000Z","2023-06-01T03:16:09.000Z","iq9qpafv","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-11-06","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-11-06","airtnn","100","0.39642995595932007","0.8657600283622742","0.3768841028213501","9800","0.8840000033378601","0.3504841923713684"
"hearty-sweep-479","0.8871999979019165","8","0.8916000127792358","2","40","2023-06-01T03:11:00.000Z","299","2023-06-01T03:06:01.000Z","2023-06-01T03:11:00.000Z","l386iehm","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-06-03","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-06-03","airtnn","100","0.33659249544143677","0.8657600283622742","0.3784285485744476","9800","0.8827999830245972","0.34300005435943604"
"visionary-sweep-478","0.8812000155448914","7","0.86080002784729","2","40","2023-06-01T03:05:56.000Z","297","2023-06-01T03:00:59.000Z","2023-06-01T03:05:56.000Z","itct8yv8","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-01-01","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_05-01-01","airtnn","100","0.41110509634017944","0.8668000102043152","0.3812167942523956","9800","0.8679999709129333","0.395609587430954"
"fresh-sweep-477","0.8920000195503235","6","0.8740000128746033","2","40","2023-06-01T03:00:53.000Z","301","2023-06-01T02:55:52.000Z","2023-06-01T03:00:53.000Z","5907vzgy","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-55-54","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-55-54","airtnn","100","0.3677173256874085","0.873199999332428","0.36678895354270935","9800","0.8831999897956848","0.35744625329971313"
"fancy-sweep-476","0.8948000073432922","5","0.8791999816894531","2","40","2023-06-01T02:55:46.000Z","295","2023-06-01T02:50:51.000Z","2023-06-01T02:55:46.000Z","plai7iag","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-50-53","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-50-53","airtnn","100","0.3534964919090271","0.8755199909210205","0.3593444526195526","9800","0.8804000020027161","0.3499623239040375"
"deft-sweep-475","0.8884000182151794","4","0.8644000291824341","2","40","2023-06-01T02:50:48.000Z","299","2023-06-01T02:45:49.000Z","2023-06-01T02:50:48.000Z","zslpybtj","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-45-51","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-45-51","airtnn","100","0.3721662759780884","0.8795999884605408","0.35203707218170166","9800","0.8799999952316284","0.3569755256175995"
"royal-sweep-474","0.8912000060081482","3","0.868399977684021","2","40","2023-06-01T02:45:42.000Z","305","2023-06-01T02:40:37.000Z","2023-06-01T02:45:42.000Z","7ve5bg8o","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-40-39","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-40-39","airtnn","100","0.3781188726425171","0.8722400069236755","0.3641033470630646","9800","0.8812000155448914","0.3532985746860504"
"sleek-sweep-473","0.8876000046730042","2","0.8727999925613403","2","40","2023-06-01T02:40:31.000Z","303","2023-06-01T02:35:28.000Z","2023-06-01T02:40:31.000Z","7bt5qc2u","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-35-30","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-35-30","airtnn","100","0.3529288172721863","0.8662400245666504","0.3797433078289032","9800","0.8876000046730042","0.3324107527732849"
"wild-sweep-472","0.881600022315979","1","0.8384000062942505","2","40","2023-06-01T02:35:23.000Z","297","2023-06-01T02:30:26.000Z","2023-06-01T02:35:23.000Z","jff5rnkq","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-30-28","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-30-28","airtnn","100","0.4698251187801361","0.8590400218963623","0.3997265100479126","9800","0.8619999885559082","0.3962101340293884"
"radiant-sweep-471","0.8867999911308289","0","0.8804000020027161","2","40","2023-06-01T02:30:22.000Z","298","2023-06-01T02:25:24.000Z","2023-06-01T02:30:22.000Z","16aq2yi5","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-25-26","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-25-26","airtnn","100","0.34655627608299255","0.8727999925613403","0.35778671503067017","9800","0.8712000250816345","0.36739522218704224"
"frosty-sweep-470","0.8691999912261963","9","0.8288000226020813","2","20","2023-06-01T02:25:20.000Z","301","2023-06-01T02:20:19.000Z","2023-06-01T02:25:20.000Z","7c0i8j1t","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-20-21","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-20-21","airtnn","100","0.49126777052879333","0.8337600231170654","0.47045138478279114","9800","0.8343999981880188","0.4738406538963318"
"floral-sweep-469","0.8668000102043152","8","0.8503999710083008","2","20","2023-06-01T02:20:12.000Z","295","2023-06-01T02:15:17.000Z","2023-06-01T02:20:12.000Z","iyuqsps6","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-15-20","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-15-20","airtnn","100","0.453711599111557","0.8409600257873535","0.44993412494659424","9800","0.8668000102043152","0.4053789675235748"
"tough-sweep-468","0.8560000061988831","7","0.8267999887466431","2","20","2023-06-01T02:15:13.000Z","303","2023-06-01T02:10:10.000Z","2023-06-01T02:15:13.000Z","z2ny4uib","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-10-12","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-10-12","airtnn","100","0.5033196806907654","0.837119996547699","0.46142250299453735","9800","0.8363999724388123","0.47302618622779846"
"fresh-sweep-467","0.8691999912261963","6","0.847599983215332","2","20","2023-06-01T02:10:03.000Z","299","2023-06-01T02:05:04.000Z","2023-06-01T02:10:03.000Z","aq77tkze","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-05-06","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-05-06","airtnn","100","0.45786601305007935","0.837119996547699","0.47211965918540955","9800","0.8519999980926514","0.426112562417984"
"honest-sweep-466","0.8655999898910522","5","0.8496000170707703","2","20","2023-06-01T02:04:59.000Z","297","2023-06-01T02:00:02.000Z","2023-06-01T02:04:59.000Z","3n13dn5o","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-00-04","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_04-00-04","airtnn","100","0.43792563676834106","0.8406400084495544","0.45378315448760986","9800","0.8496000170707703","0.42160624265670776"
"unique-sweep-465","0.8736000061035156","4","0.853600025177002","2","20","2023-06-01T01:59:58.000Z","304","2023-06-01T01:54:54.000Z","2023-06-01T01:59:58.000Z","jvfbwyvc","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-54-57","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-54-57","airtnn","100","0.4374796450138092","0.8441600203514099","0.44265443086624146","9800","0.8564000129699707","0.4155801832675934"
"cosmic-sweep-464","0.873199999332428","3","0.8384000062942505","2","20","2023-06-01T01:54:50.000Z","305","2023-06-01T01:49:45.000Z","2023-06-01T01:54:50.000Z","9ygsjr3a","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-49-47","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-49-47","airtnn","100","0.46462830901145935","0.8444799780845642","0.44333598017692566","9800","0.8611999750137329","0.4129014015197754"
"azure-sweep-463","0.8587999939918518","2","0.847599983215332","2","20","2023-06-01T01:49:39.000Z","302","2023-06-01T01:44:37.000Z","2023-06-01T01:49:39.000Z","ltedsgd1","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-44-40","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-44-40","airtnn","100","0.4392114281654358","0.8441600203514099","0.4465952813625336","9800","0.848800003528595","0.425879418849945"
"floral-sweep-462","0.8655999898910522","1","0.8240000009536743","2","20","2023-06-01T01:44:34.000Z","299","2023-06-01T01:39:35.000Z","2023-06-01T01:44:34.000Z","fbp3wkub","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-39-38","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-39-38","airtnn","100","0.4938162863254547","0.8405600190162659","0.4486601650714874","9800","0.8388000130653381","0.4444662630558014"
"deft-sweep-461","0.8672000169754028","0","0.853600025177002","2","20","2023-06-01T01:39:29.000Z","300","2023-06-01T01:34:29.000Z","2023-06-01T01:39:29.000Z","46e7utle","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-34-31","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-34-31","airtnn","100","0.427980899810791","0.8444799780845642","0.4487689733505249","9800","0.857200026512146","0.4297595024108886"
"firm-sweep-460","0.7075999975204468","9","0.6331999897956848","2","0","2023-06-01T01:34:25.000Z","303","2023-06-01T01:29:22.000Z","2023-06-01T01:34:25.000Z","cmi7dgfn","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-29-24","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-29-24","airtnn","100","1.0120396614074707","0.6631199717521667","0.945986270904541","9800","0.7008000016212463","0.8724703788757324"
"lyric-sweep-459","0.696399986743927","8","0.6371999979019165","2","0","2023-06-01T01:29:16.000Z","303","2023-06-01T01:24:13.000Z","2023-06-01T01:29:16.000Z","z9pmc91a","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-24-15","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-24-15","airtnn","100","1.04581618309021","0.6152799725532532","1.0625540018081665","9800","0.6696000099182129","0.9628807306289672"
"pious-sweep-458","0.6923999786376953","7","0.61080002784729","2","0","2023-06-01T01:24:05.000Z","299","2023-06-01T01:19:06.000Z","2023-06-01T01:24:05.000Z","wajc0vdy","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-19-09","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-19-09","airtnn","100","1.090060830116272","0.6541600227355957","0.9606940746307372","9800","0.6420000195503235","0.9648715257644652"
"woven-sweep-457","0.6940000057220459","6","0.6592000126838684","2","0","2023-06-01T01:19:00.000Z","301","2023-06-01T01:13:59.000Z","2023-06-01T01:19:00.000Z","j3xxfd3f","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-14-01","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-14-01","airtnn","100","0.9876520037651062","0.6530399918556213","0.973805010318756","9800","0.6940000057220459","0.8985310792922974"
"earthy-sweep-456","0.6887999773025513","5","0.6543999910354614","2","0","2023-06-01T01:13:55.000Z","295","2023-06-01T01:09:00.000Z","2023-06-01T01:13:55.000Z","206ibu5o","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-09-02","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-09-02","airtnn","100","1.0020873546600342","0.6506400108337402","0.9913781881332396","9800","0.6567999720573425","0.9428892135620116"
"dutiful-sweep-455","0.6883999705314636","4","0.6323999762535095","2","0","2023-06-01T01:08:52.000Z","300","2023-06-01T01:03:52.000Z","2023-06-01T01:08:52.000Z","76ifd040","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-03-55","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_03-03-55","airtnn","100","1.0177894830703735","0.6507200002670288","0.98558247089386","9800","0.6692000031471252","0.9247832298278807"
"golden-sweep-454","0.6764000058174133","3","0.6323999762535095","2","0","2023-06-01T01:03:46.000Z","301","2023-06-01T00:58:45.000Z","2023-06-01T01:03:46.000Z","cg39j53r","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-58-47","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-58-47","airtnn","100","1.0472522974014282","0.6291199922561646","1.0348994731903076","9800","0.6543999910354614","0.9517273902893066"
"lilac-sweep-453","0.6948000192642212","2","0.6348000168800354","2","0","2023-06-01T00:58:38.000Z","295","2023-06-01T00:53:43.000Z","2023-06-01T00:58:38.000Z","3ckytta8","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-53-45","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-53-45","airtnn","100","0.9973155856132508","0.6472799777984619","0.9821515679359436","9800","0.6940000057220459","0.8985446691513062"
"lilac-sweep-452","0.6991999745368958","1","0.6255999803543091","2","0","2023-06-01T00:53:36.000Z","301","2023-06-01T00:48:35.000Z","2023-06-01T00:53:36.000Z","17n9tk1n","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-48-37","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-48-37","airtnn","100","1.058579444885254","0.6414399743080139","0.993033528327942","9800","0.6603999733924866","0.912832260131836"
"likely-sweep-451","0.6751999855041504","0","0.628000020980835","2","0","2023-06-01T00:48:28.000Z","301","2023-06-01T00:43:27.000Z","2023-06-01T00:48:28.000Z","n5ny9b48","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-43-29","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-43-29","airtnn","100","1.0350127220153809","0.6320000290870667","1.0392175912857056","9800","0.6732000112533569","0.9619119763374328"
"jumping-sweep-450","0.8880000114440918","9","0.8679999709129333","1.5","80","2023-06-01T00:43:23.000Z","299","2023-06-01T00:38:24.000Z","2023-06-01T00:43:23.000Z","v5cb9eht","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-38-26","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-38-26","airtnn","100","0.3828057944774628","0.8678399920463562","0.37066927552223206","9800","0.881600022315979","0.3531354069709778"
"frosty-sweep-449","0.892799973487854","8","0.8912000060081482","1.5","80","2023-06-01T00:38:18.000Z","366","2023-06-01T00:32:12.000Z","2023-06-01T00:38:18.000Z","7a3lhai0","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-32-14","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-06-01_02-32-14","airtnn","100","0.3354593515396118","0.8761600255966187","0.35772886872291565","9800","0.8924000263214111","0.3226950466632843"
