"Name","train/acc","test/acc","val/acc_best","val/acc","Created","model.backbone.snr_db","seed","Runtime","Notes","State","Tags","batch_size","callbacks/early_stopping/_target_","callbacks/early_stopping/mode","callbacks/early_stopping/monitor","callbacks/model_summary/_target_","callbacks/model_summary/max_depth","callbacks/rich_progress_bar/_target_","datamodule/_target_","datamodule/batch_size","datamodule/num_workers","datamodule/pin_memory","dataset/_target_","dataset/delta","dataset/k_diffusion","dataset/n_community","dataset/n_nodes","dataset/num_samples","dataset/p_inter","dataset/p_intra","logger/_target_","logger/group","logger/job_type","logger/log_model","logger/notes","logger/offline","logger/project","logger/save_dir","logger/tags","model/_target_","model/backbone/_target_","model/backbone/hidden_dim","model/backbone/hidden_ffnn","model/backbone/k","model/backbone/n_classes","model/backbone/p","model/backbone/snr_db","model/batch_size","model/n_classes","model/num_workers","model/optimizer/_partial_","model/optimizer/_target_","model/optimizer/lr","model/optimizer/weight_decay","model/pin_memory","model/scheduler/_partial_","model/scheduler/_target_","model/scheduler/factor","model/scheduler/mode","model/scheduler/patience","n_classes","num_workers","paths/data_dir","paths/log_dir","paths/root_dir","paths/work_dir","pin_memory","task_name","trainer/_target_","trainer/accelerator","trainer/deterministic","trainer/devices","trainer/log_every_n_steps","trainer/max_epochs","trainer/min_epochs","trainer/precision","_target_","delta","k_diffusion","mat_flag","n_community","n_nodes","n_sources","num_samples","p_inter","p_intra","snr_db","spike","epoch","test/loss","train/loss","trainer/global_step","val/loss","dataset/mat_flag","dataset/n_sources","dataset/snr_db","dataset/spike","dataset.snr_db","dataset.n_sources","dataset.spike","dataset.mat_flag","model.backbone.hidden_ffnn","model.backbone.p","model.backbone.k","model.backbone.hidden_dim"
"ruby-sweep-24","0.7486000061035156","0.7355999946594238","0.7644000053405762","0.7544000148773193","2023-05-19T11:51:29.000Z","60","4","331","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","60","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.7344061136245728","0.7084037661552429","4000","0.7085253000259399","abs_lower","0.85","40","0.5","","","","","","","",""
"crimson-sweep-4","0.7475000023841858","0.7355999946594238","0.7631999850273132","0.7527999877929688","2023-05-19T12:39:33.000Z","100","4","331","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","100","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.7370421886444092","0.7095572352409363","4000","0.7118233442306519","abs_lower","0.85","40","0.5","","","","","","","",""
"decent-sweep-21","0.7120000123977661","0.6988000273704529","0.7491999864578247","0.7211999893188477","2023-05-19T11:34:39.000Z","60","0","331","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","60","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.8267210125923157","0.8136855363845825","4000","0.7680493593215942","abs_lower","0.85","40","0.5","","","","","","","",""
"eager-sweep-1","0.7161999940872192","0.7008000016212463","0.7483999729156494","0.7251999974250793","2023-05-19T12:22:54.000Z","100","0","332","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","100","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.8210325241088867","0.8049871325492859","4000","0.7646682858467102","abs_lower","0.85","40","0.5","","","","","","","",""
"hearty-sweep-16","0.7129999995231628","0.7024000287055969","0.7447999715805054","0.7188000082969666","2023-05-19T11:06:37.000Z","40","0","334","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","40","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.8198041915893555","0.8070337176322937","4000","0.7677618265151978","abs_lower","0.85","40","0.5","","","","","","","",""
"amber-sweep-15","0.6651999950408936","0.6331999897956848","0.7279999852180481","0.6492000222206116","2023-05-19T11:00:59.000Z","20","5","334","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","20","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","1.0065321922302246","0.922958254814148","4000","1.0035046339035034","abs_lower","0.85","40","0.5","","","","","","","",""
"dashing-sweep-12","0.6822999715805054","0.6812000274658203","0.7264000177383423","0.6976000070571899","2023-05-19T10:44:05.000Z","20","1","342","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","20","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.9029794931411744","0.8886003494262695","4000","0.8588054776191711","abs_lower","0.85","40","0.5","","","","","","","",""
"olive-sweep-13","0.6808000206947327","0.6503999829292297","0.7247999906539917","0.7016000151634216","2023-05-19T10:49:50.000Z","20","2","331","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","20","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.965314507484436","0.8873823285102844","4000","0.8543645739555359","abs_lower","0.85","40","0.5","","","","","","","",""
"charmed-sweep-14","0.694599986076355","0.6827999949455261","0.7211999893188477","0.7211999893188477","2023-05-19T10:55:25.000Z","20","4","332","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","20","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.8865033388137817","0.8432099223136902","4000","0.80442875623703","abs_lower","0.85","40","0.5","","","","","","","",""
"tough-sweep-11","0.6829000115394592","0.6567999720573425","0.7128000259399414","0.6783999800682068","2023-05-19T10:38:10.000Z","20","0","347","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","20","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","0.9362779855728148","0.8883216977119446","4000","0.884050726890564","abs_lower","0.85","40","0.5","","","","","","","",""
"prime-sweep-10","0.5480999946594238","0.5320000052452087","0.6155999898910522","0.5432000160217285","2023-05-19T10:32:14.000Z","10","5","347","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","10","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","1.2861487865447998","1.2492527961730957","4000","1.2718799114227295","abs_lower","0.85","40","0.5","","","","","","","",""
"atomic-sweep-7","0.5796999931335449","0.5483999848365784","0.603600025177002","0.5935999751091003","2023-05-19T10:14:51.000Z","10","1","345","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","10","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","1.2548024654388428","1.1679983139038086","4000","1.1487159729003906","abs_lower","0.85","40","0.5","","","","","","","",""
"eager-sweep-6","0.5807999968528748","0.5788000226020813","0.6032000184059143","0.5892000198364258","2023-05-19T10:08:51.000Z","10","0","352","testing","finished","05/19, snr_seed, snr_sweep","256","pytorch_lightning.callbacks.EarlyStopping","max","val/acc","pytorch_lightning.callbacks.RichModelSummary","-1","pytorch_lightning.callbacks.RichProgressBar","data.cell_datamodule.CellDataModule","256","4","true","data.cell_sbm_dataset.CellDataset","2.5","50","10","70","15000","0.01","0.9","pytorch_lightning.loggers.wandb.WandbLogger","design_dataset","","false","testing","false","airtnn","logs","[""05/19"",""snr_sweep"",""snr_seed""]","models.lit_module.LitModule","models.components.airtnn_backbone.Backbone","128","2048","5","11","0","10","256","11","4","true","torch.optim.Adam","0.001","0","true","true","torch.optim.lr_scheduler.ReduceLROnPlateau","0.1","min","20","11","4","./topological_air_nn/data/","./topological_air_nn/logs/","./topological_air_nn","/home/simone/projects/topological_air_nn","true","train","pytorch_lightning.Trainer","gpu","false","[0]","40","100","10","32","","","","","","","","","","","","","100","1.1885591745376587","1.1754868030548096","4000","1.1203690767288208","abs_lower","0.85","40","0.5","","","","","","","",""
